"Path","LineNumber","SourceText","Category","Priority","SuggestedKey","Module","Status"
"ViewModels/MergeViewModel.cs","1401","正在拼接 {segmentCount} 段视频，FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModel.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.cs","1408","正在拼接 {segmentCount} 段视频：{percentText}（{FormatDuration(processedDuration)} / {FormatDuration(totalDuration)}）","ViewModelMessage","P0","merge.mergeViewModel.line1408.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1409","正在拼接 {segmentCount} 段视频：{percentText}","ViewModelMessage","P0","merge.mergeViewModel.line1409.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1421","正在拼接 {segmentCount} 段音频，FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModel.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.cs","1428","正在拼接 {segmentCount} 段音频：{percentText}（{FormatDuration(processedDuration)} / {FormatDuration(totalDuration)}）","ViewModelMessage","P0","merge.mergeViewModel.line1428.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1429","正在拼接 {segmentCount} 段音频：{percentText}","ViewModelMessage","P0","merge.mergeViewModel.line1429.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1441","音频拼接完成：{Path.GetFileName(request.OutputPath)}。参数预设来源：{presetTrackItem.SourceName} · {outputSummary}。","ViewModelMessage","P0","merge.mergeViewModel.line1441.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1442","音频拼接完成：{Path.GetFileName(request.OutputPath)}。当前模式：均衡模式 · {outputSummary}。","ViewModelMessage","P0","merge.mergeViewModel.line1442.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1457","未知采样率","ViewModelMessage","P0","merge.mergeViewModel.line1457.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1469","自动码率","ViewModelMessage","P0","merge.mergeViewModel.line1469.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1497","{outputFormat.DisplayName} 编码器自动码率","ConfigurationDisplayText","P0","merge.mergeViewModel.displayName.label","merge","Pending"
"ViewModels/MergeViewModel.cs","1560","视频拼接完成后定位输出文件失败。","ViewModelMessage","P0","merge.mergeViewModel.line1560.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1568","当前任务已取消。","ViewModelMessage","P0","merge.mergeViewModel.line1568.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1573","当前任务已超时。","ViewModelMessage","P0","merge.mergeViewModel.line1573.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1587","FFmpeg 已退出，返回代码：{exitCode}。","ViewModelMessage","P0","merge.mergeViewModel.line1587.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1588","FFmpeg 未返回可读错误信息。","ViewModelMessage","P0","merge.mergeViewModel.line1588.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1644","较小分辨率视频将默认填充黑边。","ViewModelMessage","P0","merge.mergeViewModel.line1644.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1645","较小分辨率视频将默认拉伸填充。","ViewModelMessage","P0","merge.mergeViewModel.line1645.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1660","较大分辨率视频将默认挤压到预设分辨率。","ViewModelMessage","P0","merge.mergeViewModel.line1660.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1661","较大分辨率视频将默认裁剪到预设分辨率。","ViewModelMessage","P0","merge.mergeViewModel.line1661.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1747","检测到无效的合并输出目录配置，已回退为预设视频原文件夹输出。","ViewModelMessage","P0","merge.mergeViewModel.line1747.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1753","填充黑边","ViewModelMessage","P0","merge.mergeViewModel.line1753.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1754","拉伸填充","ViewModelMessage","P0","merge.mergeViewModel.line1754.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1758","挤压","ViewModelMessage","P0","merge.mergeViewModel.line1758.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1759","裁剪","ViewModelMessage","P0","merge.mergeViewModel.line1759.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1770","音频拼接任务处理中，若需切换参数模式，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModel.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.cs","1786","已切换到指定预设模式，可在音频轨道上选择一段音频作为参数预设。","ViewModelMessage","P0","merge.mergeViewModel.line1786.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1787","已切换到均衡模式，系统将按全部有效音轨自动统一参数。","ViewModelMessage","P0","merge.mergeViewModel.line1787.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1833","解析视频拼接默认输出目录失败：{presetTrackItem.SourcePath}","ViewModelMessage","P0","merge.mergeViewModel.line1833.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1868","解析音频拼接默认输出目录失败：{anchorTrackItem.SourcePath}","ViewModelMessage","P0","merge.mergeViewModel.line1868.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1882","未知时长","ViewModelMessage","P0","merge.mergeViewModel.line1882.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1884","未知分辨率","ViewModelMessage","P0","merge.mergeViewModel.line1884.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1884","未知音频参数","ViewModelMessage","P0","merge.mergeViewModel.line1884.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1914","读取素材信息失败：{fileName}，已按基础信息导入。","ViewModelMessage","P0","merge.mergeViewModel.line1914.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1923","读取素材信息失败：{fileName}，已按基础信息导入。","ViewModelMessage","P0","merge.mergeViewModel.line1923.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1938","当前合并任务处理中，若需切换模式，请先取消当前任务。","ViewModelMessage","P0","merge.mergeViewModel.statusMessage.status","merge","Pending"
"ViewModels/MergeViewModel.cs","1990","{invalidatedCount} 个轨道片段","ViewModelMessage","P0","merge.mergeViewModel.line1990.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1990","1 个轨道片段","ViewModelMessage","P0","merge.mergeViewModel.line1990.message","merge","Pending"
"ViewModels/MergeViewModel.cs","1991","检测到 {countText} 引用的源素材已从素材列表中移除。相关片段已标记为失效，将不会参与当前合并输出。请重新添加源素材，或直接从轨道中移除这些失效片段。","ViewModelMessage","P0","merge.mergeViewModel.line1991.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","62","准备中","ViewModelMessage","P0","merge.mergeViewModelProgress.line62.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","79","处理中","ViewModelMessage","P0","merge.mergeViewModelProgress.line79.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","113","当前进度 {percentText} · 已处理 {FormatProcessingDuration(processed)} / {FormatProcessingDuration(total)}","ViewModelMessage","P0","merge.mergeViewModelProgress.line113.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","118","当前进度 {percentText} · 已处理 {FormatProcessingDuration(processedOnly)}","ViewModelMessage","P0","merge.mergeViewModelProgress.line118.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","121","当前进度 {percentText}","ViewModelMessage","P0","merge.mergeViewModelProgress.line121.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","132","视频拼接","ViewModelMessage","P0","merge.mergeViewModelProgress.line132.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","134","正在拼接 {segmentCount} 段视频，FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelProgress.line134.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","138","正在拼接 {segmentCount} 段视频","ViewModelMessage","P0","merge.mergeViewModelProgress.line138.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","139","FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelProgress.line139.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","150","音频拼接","ViewModelMessage","P0","merge.mergeViewModelProgress.line150.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","152","正在拼接 {segmentCount} 段音频，FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelProgress.line152.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","156","正在拼接 {segmentCount} 段音频","ViewModelMessage","P0","merge.mergeViewModelProgress.line156.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","157","FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelProgress.line157.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","168","音视频合成","ViewModelMessage","P0","merge.mergeViewModelProgress.line168.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","170","正在合成音视频，FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelProgress.line170.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","174","正在合成音视频","ViewModelMessage","P0","merge.mergeViewModelProgress.line174.message","merge","Pending"
"ViewModels/MergeViewModel.Progress.cs","175","FFmpeg 正在返回实时进度...","ViewModelMessage","P0","merge.mergeViewModelProgress.line175.message","merge","Pending"
"Views/MergePage.xaml","149","以视频长度为预设","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","160","已失效","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","174","设为视频长度预设","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","175","长度预设","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","181","移除视频片段","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","182","移除","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","284","以音频长度为预设","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","295","已失效","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","309","设为音频长度预设","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","310","长度预设","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","316","移除音频片段","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","317","移除","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","389","素材列表","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","392","支持导入视频或音频文件。单击素材列表中的素材可添加到相应轨道。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","402","导入文件","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","466","移除素材","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","480","导入后素材会显示在这里。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","501","合并工作区","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","504","在不同合并模式之间切换，按需将素材编排到视频轨道或音频轨道。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","537","视频拼接","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","561","音频拼接","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","603","音视频合成","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","636","视频轨道","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","663","可左键长按拖拽片段调整顺序，也可使用片段顶部按钮快速移除或设为分辨率预设。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","765","已失效","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","778","设为分辨率预设","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","779","预设","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","785","移除视频片段","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","786","移除","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","902","音频轨道","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1031","已失效","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1045","设为参数预设","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","1046","预设","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1052","移除音频片段","XamlLabel","P0","merge.mergePage.toolTip.label","merge","Pending"
"Views/MergePage.xaml","1053","移除","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1183","视频轨道","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1260","当前定位","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1280","合成策略","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1298","视频较短时的延长方式","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1301","循环延长到音频时长","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1305","冻结最后一帧到音频结束","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1338","音频轨道","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1415","当前定位","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1435","音轨策略","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1463","输出设置","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1473","输出格式","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1487","输出目录","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1499","预设视频目录","XamlLabel","P0","merge.mergePage.placeholderText.label","merge","Pending"
"Views/MergePage.xaml","1503","选择目录","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1507","清空","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1518","输出文件名","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1520","留空时自动生成","XamlLabel","P0","merge.mergePage.placeholderText.label","merge","Pending"
"Views/MergePage.xaml","1531","分辨率处理","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1537","较小分辨率视频","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1539","填充黑边","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1543","拉伸填充","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1551","较大分辨率视频","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1553","挤压","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1557","裁剪","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1565","输出格式","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1579","参数模式","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1581","均衡模式","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1587","不锁定单个预设音频，按全部有效音轨的整体情况统一采样率与码率，更偏向稳定听感和输出兼容性。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1590","指定预设模式","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1596","以音频轨道中选中的参数预设为目标，低于目标的补齐到目标，高于目标的压到目标，匹配的保持不动。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1603","输出目录","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1615","预设音频目录","XamlLabel","P0","merge.mergePage.placeholderText.label","merge","Pending"
"Views/MergePage.xaml","1619","选择目录","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1623","清空","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1634","输出文件名","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1636","留空时自动生成","XamlLabel","P0","merge.mergePage.placeholderText.label","merge","Pending"
"Views/MergePage.xaml","1647","参数基准","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1665","输出格式","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1679","输出目录","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1691","当前视频目录","XamlLabel","P0","merge.mergePage.placeholderText.label","merge","Pending"
"Views/MergePage.xaml","1695","选择目录","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1699","清空","XamlText","P0","merge.mergePage.content.text","merge","Pending"
"Views/MergePage.xaml","1710","输出文件名","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1712","留空时自动生成","XamlLabel","P0","merge.mergePage.placeholderText.label","merge","Pending"
"Views/MergePage.xaml","1723","智能对齐策略","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1744","导入音频处理","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1759","导入音频音量","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1775","导入音频的整体音量在这里统一调整，导出时会按当前分贝直接生效。","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1782","混音","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1789","保留原视频声音并与导入音频混合","XamlLabel","P0","merge.mergePage.header.label","merge","Pending"
"Views/MergePage.xaml","1791","关闭","XamlText","P0","merge.mergePage.offContent.text","merge","Pending"
"Views/MergePage.xaml","1792","开启","XamlText","P0","merge.mergePage.onContent.text","merge","Pending"
"Views/MergePage.xaml","1809","原视频声音音量","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1829","淡入淡出","XamlText","P0","merge.mergePage.text.text","merge","Pending"
"Views/MergePage.xaml","1836","导入音频淡入","XamlLabel","P0","merge.mergePage.header.label","merge","Pending"
"Views/MergePage.xaml","1838","关闭","XamlText","P0","merge.mergePage.offContent.text","merge","Pending"
"Views/MergePage.xaml","1839","开启","XamlText","P0","merge.mergePage.onContent.text","merge","Pending"
"Views/MergePage.xaml","1841","淡入时长（秒）","XamlLabel","P0","merge.mergePage.header.label","merge","Pending"
"Views/MergePage.xaml","1848","导入音频淡出","XamlLabel","P0","merge.mergePage.header.label","merge","Pending"
"Views/MergePage.xaml","1850","关闭","XamlText","P0","merge.mergePage.offContent.text","merge","Pending"
"Views/MergePage.xaml","1851","开启","XamlText","P0","merge.mergePage.onContent.text","merge","Pending"
"Views/MergePage.xaml","1853","淡出时长（秒）","XamlLabel","P0","merge.mergePage.header.label","merge","Pending"
"Views/MergePage.xaml.cs","195","知道了","ViewModelMessage","P0","merge.mergePage.line195.message","merge","Pending"
"Views/MergePage.xaml.cs","212","将文件或文件夹拖到这里导入素材","ViewModelMessage","P0","merge.mergePage.line212.caption","merge","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","21","应用设置","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","34","关闭","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","54","外观","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","57","软件主题","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","78","系统托盘","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","81","关闭窗口时保留在系统托盘","XamlLabel","P0","settings.applicationSettings.header.label","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","83","关闭","XamlText","P0","settings.applicationSettings.offContent.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","84","开启","XamlText","P0","settings.applicationSettings.onContent.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","88","开启后，点击右上角关闭按钮不会退出应用，而是隐藏到系统托盘继续运行。右键托盘图标可选择“显示窗口”或“退出”。","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","101","桌面快捷方式","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","105","检测桌面是否已存在当前应用快捷方式；如果不存在，会自动为你创建。","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","113","生成桌面快捷方式","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","129","处理完成行为","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","155","处理完成后定位输出文件","XamlLabel","P0","settings.applicationSettings.header.label","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","157","关闭","XamlText","P0","settings.applicationSettings.offContent.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","158","开启","XamlText","P0","settings.applicationSettings.onContent.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","162","开启后，处理完成时会打开输出文件所在文件夹，并自动选中对应文件。批量任务会定位最后一个成功输出的文件。","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","177","转码方式","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","203","默认转码策略","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","222","GPU 加速","XamlText","P0","settings.applicationSettings.text.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","226","是否开启 GPU 加速","XamlLabel","P0","settings.applicationSettings.header.label","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","228","关闭","XamlText","P0","settings.applicationSettings.offContent.text","settings","Pending"
"Views/Controls/ApplicationSettingsPane.xaml","229","开启","XamlText","P0","settings.applicationSettings.onContent.text","settings","Pending"
"Services/AudioSeparationWorkflowService.cs","67","未找到待拆音的输入文件。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.error.error","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","97","运行策略","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line97.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","99","已选择 GPU 优先模式，正在检测独显与核显...","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line99.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","100","已选择 CPU 模式，正在准备 Demucs 运行时...","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line100.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","110","运行策略","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line110.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","154","拆音完成","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line154.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","155","已生成 {stemOutputs.Count} 条分轨文件。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line155.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","177","当前文件不包含可用音频轨道，无法执行拆音。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.error.error","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","186","拆音前未能完整读取媒体轨道信息，将继续尝试处理：{inputPath}","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.log.log","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","192","当前文件不包含可用音频轨道，无法执行拆音。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.error.error","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","203","准备输入音频","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","203","正在提取并标准化音频轨道...","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","214","准备输入音频","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line214.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","216","正在标准化音频：{FormatClockDuration(processed)} / {FormatClockDuration(total)}","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line216.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","217","正在提取并标准化音频轨道...","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line217.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","246","标准化输入音频失败。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line246.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","248","准备输入音频","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","248","输入音频已标准化完成。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","258","正在运行 Demucs 拆分四轨...","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","258","Demucs 分离","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","303","Demucs 进程未能成功启动。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.error.error","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","309","Demucs 运行时不可用，请检查离线运行时包是否完整。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.error.error","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","327","拆音任务取消后，Demucs 进程在宽限时间内仍未完全退出，已继续返回结果。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line327.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","344","四轨 WAV 已生成，正在准备导出。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","344","Demucs 分离","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.progress.progress","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","356","未找到可用的 Demucs 执行方案。","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.error.error","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","371","运行策略","ServiceUserMessage","P0","splitAudio.audioSeparationWorkflowService.line371.message","split-audio","Pending"
"Services/AudioSeparationWorkflowService.cs","391","Demucs 执行失败，准备回退到下一个方案：{executionPlan.DeviceDisplayName} ({executionPlan.DeviceArgument})","ConfigurationDisplayText","P0","splitAudio.audioSeparationWorkflowService.line391.display","split-audio","Pending"
